subject,word,entry_number,x,y,domain,pair,word1,x1,y1,word2,x2,y2,euclidean_distance
92156,lamb,26,409,176,animals,"lamb, cow",lamb,409,176,cow,731,225,325.70692347569155
92156,cow,27,731,225,animals,"cow, buffalo",cow,731,225,buffalo,722,284,59.682493245507096
92156,buffalo,28,722,284,animals,"buffalo, chicken",buffalo,722,284,chicken,441,109,331.03776219639957
92156,chicken,29,441,109,animals,"chicken, turkey",chicken,441,109,turkey,485,129,48.33218389437829
92156,turkey,30,485,129,animals,"turkey, ostrich",turkey,485,129,ostrich,531,94,57.8013840664737
92156,ostrich,31,531,94,animals,"ostrich, pigeon",ostrich,531,94,pigeon,403,19,148.35430563350698
92156,pigeon,32,403,19,animals,"pigeon, shark",pigeon,403,19,shark,141,179,306.9918565695188
92156,shark,33,141,179,animals,"shark, dolphin",shark,141,179,dolphin,224,218,91.706052144883
92156,dolphin,34,224,218,animals,"dolphin, whale",dolphin,224,218,whale,258,267,59.64059020499378
92156,whale,35,258,267,animals,"whale, eel",whale,258,267,eel,36,223,226.3183598385248
92156,eel,36,36,223,animals,"eel, tuna",eel,36,223,tuna,171,136,160.60510577189007
92156,tuna,37,171,136,animals,"tuna, cod",tuna,171,136,cod,51,175,126.17844506887855
92156,cod,38,51,175,animals,"cod, bass",cod,51,175,bass,62,110,65.92419889539804
92156,bass,39,62,110,animals,"bass, sturgeon",bass,62,110,sturgeon,84,167,61.09828148156051
92156,sturgeon,40,84,167,animals,"sturgeon, hamster",sturgeon,84,167,hamster,551,152,467.24083725633403
92156,hamster,41,551,152,animals,"hamster, guinea pig",hamster,551,152,guinea pig,585,157,34.36568055487916
92156,guinea pig,42,585,157,animals,"guinea pig, gerbil",guinea pig,585,157,gerbil,529,172,57.97413216254298
92156,gerbil,43,529,172,animals,"gerbil, snail",gerbil,529,172,snail,188,312,368.62040095469484
92156,snail,44,188,312,animals,"snail, squirrel",snail,188,312,squirrel,450,160,302.89932320822373
92156,squirrel,45,450,160,animals,"squirrel, chipmunk",squirrel,450,160,chipmunk,455,184,24.515301344262525
92156,chipmunk,46,455,184,animals,"chipmunk, otter",chipmunk,455,184,otter,326,288,165.70153891862321
92156,otter,47,326,288,animals,"otter, groundhog",otter,326,288,groundhog,464,213,157.0636813525011
92156,groundhog,48,464,213,animals,"groundhog, giraffe",groundhog,464,213,giraffe,665,327,231.07790893982056
92156,giraffe,49,665,327,animals,"giraffe, sloth",giraffe,665,327,sloth,603,318,62.64982043070834
92156,sloth,50,603,318,animals,NA,sloth,603,318,NA,NA,NA,NA
92156,teacher,1,592,201,classroom-items,"teacher, student",teacher,592,201,student,525,205,67.11929677819934
92156,student,2,525,205,classroom-items,"student, desk",student,525,205,desk,326,258,205.9368835347374
92156,desk,3,326,258,classroom-items,"desk, chair",desk,326,258,chair,267,266,59.53990258641679
92156,chair,4,267,266,classroom-items,"chair, book",chair,267,266,book,226,125,146.84004903295286
92156,book,5,226,125,classroom-items,"book, notebook",book,226,125,notebook,254,158,43.278170016764804
92156,notebook,6,254,158,classroom-items,"notebook, pencil",notebook,254,158,pencil,334,225,104.35037134576953
92156,pencil,7,334,225,classroom-items,"pencil, chalkboard",pencil,334,225,chalkboard,400,136,110.80162453682708
92156,chalkboard,8,400,136,classroom-items,"chalkboard, laptop",chalkboard,400,136,laptop,292,233,145.16542288024377
92156,laptop,9,292,233,classroom-items,"laptop, pens",laptop,292,233,pens,339,222,48.27007354458868
92156,pens,10,339,222,classroom-items,"pens, bag",pens,339,222,bag,179,166,169.51696080333673
92156,bag,11,179,166,classroom-items,"bag, locker",bag,179,166,locker,93,30,160.90991268408544
92156,locker,12,93,30,classroom-items,"locker, door",locker,93,30,door,358,62,266.925083122587
92156,door,13,358,62,classroom-items,"door, speaker",door,358,62,speaker,380,27,41.340053217188775
92156,speaker,14,380,27,classroom-items,"speaker, television",speaker,380,27,television,454,16,74.81310045707235
92156,television,15,454,16,classroom-items,"television, decorations",television,454,16,decorations,155,27,299.202272718641
92156,decorations,16,155,27,classroom-items,"decorations, windows",decorations,155,27,windows,308,54,155.36408851468863
92156,windows,17,308,54,classroom-items,NA,windows,308,54,NA,NA,NA,NA
92156,shirt,1,498,189,clothes,"shirt, pants",shirt,498,189,pants,238,189,260
92156,pants,2,238,189,clothes,"pants, jacket",pants,238,189,jacket,581,119,350.06999300139967
92156,jacket,3,581,119,clothes,"jacket, sweatshirt",jacket,581,119,sweatshirt,462,106,119.70797801316336
92156,sweatshirt,4,462,106,clothes,"sweatshirt, underwear",sweatshirt,462,106,underwear,132,265,366.30724808553816
92156,underwear,5,132,265,clothes,"underwear, hat",underwear,132,265,hat,753,98,643.0629829184696
92156,hat,6,753,98,clothes,"hat, shorts",hat,753,98,shorts,279,250,497.7750495956984
92156,shorts,7,279,250,clothes,"shorts, skirt",shorts,279,250,skirt,311,254,32.2490309931942
92156,skirt,8,311,254,clothes,"skirt, dress",skirt,311,254,dress,262,303,69.29646455628166
92156,dress,9,262,303,clothes,"dress, bra",dress,262,303,bra,648,241,390.9475668168303
92156,bra,10,648,241,clothes,"bra, swimsuit",bra,648,241,swimsuit,1,8,687.6757957060871
92156,swimsuit,11,1,8,clothes,"swimsuit, shoes",swimsuit,1,8,shoes,227,373,429.30292335366175
92156,shoes,12,227,373,clothes,"shoes, socks",shoes,227,373,socks,184,373,43
92156,socks,13,184,373,clothes,"socks, belt",socks,184,373,belt,126,328,73.40980860893181
92156,belt,14,126,328,clothes,"belt, coat",belt,126,328,coat,381,83,353.62409420173844
92156,coat,15,381,83,clothes,"coat, suit",coat,381,83,suit,201,102,181
92156,suit,16,201,102,clothes,"suit, tuxedo",suit,201,102,tuxedo,120,78,84.48076704197234
92156,tuxedo,17,120,78,clothes,NA,tuxedo,120,78,NA,NA,NA,NA
92156,carrot,1,127,112,foods,"carrot, hamburger",carrot,127,112,hamburger,468,172,346.2383572049752
92156,hamburger,2,468,172,foods,NA,hamburger,468,172,NA,NA,NA,NA
92156,rock,1,544,201,music-genres,"rock, rap",rock,544,201,rap,185,204,359.01253460011674
92156,rap,2,185,204,music-genres,"rap, country",rap,185,204,country,603,253,420.86221023037933
92156,country,3,603,253,music-genres,"country, pop",country,603,253,pop,364,209,243.0164603478538
92156,pop,4,364,209,music-genres,"pop, electronic",pop,364,209,electronic,226,61,202.35612172603032
92156,electronic,5,226,61,music-genres,"electronic, classical",electronic,226,61,classical,293,373,319.11283270968596
92156,classical,6,293,373,music-genres,"classical, classic rock",classical,293,373,classic rock,585,163,359.672072866382
92156,classic rock,7,585,163,music-genres,"classic rock, jazz",classic rock,585,163,jazz,201,295,406.0541835765271
92156,jazz,8,201,295,music-genres,"jazz, bollywood",jazz,201,295,bollywood,470,6,394.8189458473339
92156,bollywood,9,470,6,music-genres,"bollywood, pop punk",bollywood,470,6,pop punk,398,256,260.161488310626
92156,pop punk,10,398,256,music-genres,"pop punk, punk",pop punk,398,256,punk,503,239,106.36728820459794
92156,punk,11,503,239,music-genres,"punk, death metal",punk,503,239,death metal,475,147,96.16652224137046
92156,death metal,12,475,147,music-genres,"death metal, kpop",death metal,475,147,kpop,353,129,123.32072007574396
92156,kpop,13,353,129,music-genres,"kpop, parody",kpop,353,129,parody,3,368,423.8171775659878
92156,parody,14,3,368,music-genres,"parody, instrumental",parody,3,368,instrumental,172,346,170.42593699317015
92156,instrumental,15,172,346,music-genres,"instrumental, hip hop",instrumental,172,346,hip hop,108,152,204.2841158778626
92156,hip hop,16,108,152,music-genres,"hip hop, r and b",hip hop,108,152,r and b,123,253,102.1077861869505
92156,r and b,17,123,253,music-genres,"r and b, bluegrass",r and b,123,253,bluegrass,704,216,582.176949045563
92156,bluegrass,18,704,216,music-genres,"bluegrass, reggae",bluegrass,704,216,reggae,701,64,152.029602380589
92156,reggae,19,701,64,music-genres,NA,reggae,701,64,NA,NA,NA,NA
92156,lawyer,1,665,219,occupations,"lawyer, doctor",lawyer,665,219,doctor,346,178,321.62400407929755
92156,doctor,2,346,178,occupations,"doctor, teacher",doctor,346,178,teacher,89,243,265.09243670840556
92156,teacher,3,89,243,occupations,"teacher, trashman",teacher,89,243,trashman,201,28,242.4231837098094
92156,trashman,4,201,28,occupations,"trashman, firefighter",trashman,201,28,firefighter,530,40,329.21877224727024
92156,firefighter,5,530,40,occupations,"firefighter, police",firefighter,530,40,police,528,79,39.05124837953327
92156,police,6,528,79,occupations,"police, military",police,528,79,military,494,115,49.51767361255979
92156,military,7,494,115,occupations,"military, psychologist",military,494,115,psychologist,388,238,162.3730273167314
92156,psychologist,8,388,238,occupations,"psychologist, nurse",psychologist,388,238,nurse,300,207,93.30058949438637
92156,nurse,9,300,207,occupations,"nurse, physical therapist",nurse,300,207,physical therapist,374,209,74.02702209328699
92156,physical therapist,10,374,209,occupations,"physical therapist, occupational therapist",physical therapist,374,209,occupational therapist,385,209,11
92156,occupational therapist,11,385,209,occupations,"occupational therapist, speech therapist",occupational therapist,385,209,speech therapist,283,255,111.89280584559492
92156,speech therapist,12,283,255,occupations,"speech therapist, dietitian",speech therapist,283,255,dietitian,275,233,23.40939982143925
92156,dietitian,13,275,233,occupations,"dietitian, social worker",dietitian,275,233,social worker,368,282,105.11898020814318
92156,social worker,14,368,282,occupations,"social worker, chef",social worker,368,282,chef,174,149,235.2126697267815
92156,chef,15,174,149,occupations,"chef, server",chef,174,149,server,106,122,73.16419889536138
92156,server,16,106,122,occupations,"server, flight attendant",server,106,122,flight attendant,170,115,64.38167441127949
92156,flight attendant,17,170,115,occupations,"flight attendant, pilot",flight attendant,170,115,pilot,292,100,122.9186723000212
92156,pilot,18,292,100,occupations,"pilot, clerk",pilot,292,100,clerk,122,60,174.64249196572982
92156,clerk,19,122,60,occupations,"clerk, cashier",clerk,122,60,cashier,77,78,48.46648326421054
92156,cashier,20,77,78,occupations,"cashier, delivery driver",cashier,77,78,delivery driver,290,45,215.5411793602327
92156,delivery driver,21,290,45,occupations,"delivery driver, engineer",delivery driver,290,45,engineer,221,359,321.49183504406454
92156,engineer,22,221,359,occupations,"engineer, consultant",engineer,221,359,consultant,633,299,416.3460099484562
92156,consultant,23,633,299,occupations,"consultant, mechanic",consultant,633,299,mechanic,187,333,447.29408670359146
92156,mechanic,24,187,333,occupations,"mechanic, accountant",mechanic,187,333,accountant,562,320,375.22526567383494
92156,accountant,25,562,320,occupations,"accountant, realtor",accountant,562,320,realtor,533,355,45.45327270945405
