SID,response,entry,entry_number,response_times
FJYUEQN8,liz mcalpine,liz mcalpine,8,9423.0
FJYUEQN8,vacations,vacations,9,7476.0
FJYUEQN8,duke ellington,duke ellington,10,4595.0
FJYUEQN8,albert ayler,albert ayler,11,2150.0
FJYUEQN8,donnie hathaway,donny hathaway,12,2223.0
FJYUEQN8,ronnie singer,ronnie singer,13,1808.0
FJYUEQN8,weldon irvine,weldon irvine,14,2048.0
FJYUEQN8,frank sinatra,frank sinatra,15,2188.0
FJYUEQN8,freddie armstrong,freddie armstrong,16,5640.0
FYE2JV3H,Beethoven,ludwig van beethoven,1,2433.0
FYE2JV3H,Michael Jackson,michael jackson,2,32837.0
FYE2JV3H,The Beatles,the beatles,3,5087.0
FYE2JV3H,Elvis Presley,elvis presley,4,2725.0
FYE2JV3H,The Rolling Stones,the rolling stones,5,12437.0
G8B6AJJV,Aretha franklin,aretha franklin,1,3427.0
G8B6AJJV,Adam levine,adam levine,2,3207.0
G8B6AJJV,Stevie wonder,stevie wonder,3,8193.0
G8B6AJJV,Ozzie osborne,ozzy osbourne,4,7927.0
G8B6AJJV,lenny kravitz,lenny kravitz,5,3532.0
G8B6AJJV,kelly clarkson,kelly clarkson,6,4120.0
G8B6AJJV,nelly,nelly,7,1196.0
G8B6AJJV,kelly rowland,kelly rowland,8,5729.0
G8B6AJJV,beyoncé,beyoncé,9,1637.0
G8B6AJJV,jay-z,jay-z,10,1254.0
G8B6AJJV,nas,nas,11,1363.0
G8B6AJJV,eminem,eminem,12,3762.0
G8B6AJJV,lil wayne,lil wayne,13,4031.0
GNLFFB4P,taylor swift,taylor swift,1,2599.7
GNLFFB4P,noah kahan,noah kahan,2,2428.0
GNLFFB4P,bazzi,bazzi,3,1197.2
GNLFFB4P,dominic fike,dominic fike,4,2502.7
GNLFFB4P,ella langely,ella langley,5,2884.0
GNLFFB4P,kelsea ballerini,kelsea ballerini,6,6760.8
GNLFFB4P,clairo,clairo,7,1770.9
GNLFFB4P,foster the people,foster the people,8,6134.0
GNLFFB4P,zach bryan,zach bryan,9,2786.4
GNLFFB4P,megan moroney,megan moroney,10,3674.9
GNLFFB4P,asap rocky,a$ap rocky,11,7700.7
GNLFFB4P,florence + the machine,florence + the machine,12,5505.0
GNLFFB4P,kacey musgraves,kacey musgraves,13,3512.5
GNLFFB4P,lorde,lorde,14,2021.4
GNLFFB4P,mt joy,mt. joy,15,3963.1
GNLFFB4P,caamp,caamp,16,1370.1
H6D2C4VR,Bach,bach,1,4260.0
H6D2C4VR,Brahms,brahms,2,1256.0
H6D2C4VR,Mozart,mozart,3,988.0
H6D2C4VR,Casadesus,casadesus,4,2775.0
H6D2C4VR,Corelli,corelli,5,1778.0
H6D2C4VR,Vivaldi,vivaldi,6,2334.0
H6D2C4VR,Bohm,bohm,7,3598.0
H6D2C4VR,rachmaninoff,rachmaninoff,8,4928.0
H6D2C4VR,chopin,chopin,9,1673.0
H6D2C4VR,liszt,liszt,10,3353.0
H6D2C4VR,pollini,pollini,11,3253.0
H6D2C4VR,gershiwin,gershwin,12,3857.0
H6D2C4VR,copland,copland,13,1555.0
H6D2C4VR,haydn,haydn,14,6222.0
H6D2C4VR,handel,handel,15,1938.0
H6D2C4VR,faure,fauré,16,2636.0
H6D2C4VR,schubert,schubert,17,5677.0
H6D2C4VR,schumann,schumann,18,2133.0
HCBTBYHS,Stevie wonder,stevie wonder,1,3109.0
HCBTBYHS,Michael jackson,michael jackson,2,3125.0
HCBTBYHS,dolly parton,dolly parton,3,2067.0
HCBTBYHS,sting,sting,4,1763.0
HCBTBYHS,Taylor swift,taylor swift,5,2702.0
HCBTBYHS,Sabrina carpenter,sabrina carpenter,6,5172.0
HCBTBYHS,sombr,sombr,7,1219.0
HCBTBYHS,harry styles,harry styles,8,4117.0
HCBTBYHS,clairo,clairo,9,1533.0
HCBTBYHS,Adrianne Lenker,adrianne lenker,10,5426.0
HCBTBYHS,Mitski,mitski,11,1586.0
HCBTBYHS,Bob Dylan,bob dylan,12,12312.0
HCBTBYHS,John Lennon,john lennon,13,2567.0
HCBTBYHS,Jimi Hendrix,jimi hendrix,14,2957.0
HCBTBYHS,Prince,prince,15,2252.0
HCBTBYHS,Oasis,oasis,16,6225.0
HZP27937,adele,adele,1,5684.0
HZP27937,fetty wap,fetty wap,2,5221.0
HZP27937,maroon 5,maroon 5,3,2800.0
HZP27937,beach houe,beach house,4,4230.0
HZP27937,Charlie p,charlie p,5,2633.0
HZP27937,Megan tra,megan tra,6,2599.0
HZP27937,taylor swt,taylor swift,7,5619.0
HZP27937,tate mcrae,tate mcrae,8,5183.0
HZP27937,tove lo,tove lo,9,9270.0
HZP27937,Olivia rod,olivia rod,10,4679.0
HZP27937,harry styles,harry styles,11,5460.0
HZP27937,ed sheeran,ed sheeran,12,5116.0
IEOJ1IW3,kenshi yonezu,kenshi yonezu,1,3139.7
IEOJ1IW3,eve,eve,2,1584.5
IEOJ1IW3,yorushika,yorushika,3,2102.3
IEOJ1IW3,zutomayo,zutomayo,4,1931.3
IEOJ1IW3,ado,ado,5,818.9
IEOJ1IW3,hiroyuki sawano,hiroyuki sawano,6,3425.0
IEOJ1IW3,kevin penkin,kevin penkin,7,3991.5
IEOJ1IW3,berlinist,berlinist,8,2724.9
IEOJ1IW3,laufey,laufey,9,3290.2
IEOJ1IW3,faye webster,faye webster,10,4405.0
IEOJ1IW3,billie eilish,billie eilish,11,11266.7
IEOJ1IW3,finneas o connell,finneas o'connell,12,14488.3
IEOJ1IW3,aurora,aurora,13,4255.9
IN92PH3J,frank sinatra,frank sinatra,1,6311.7
IN92PH3J,john lennon,john lennon,2,4854.8
IN92PH3J,kendrick,kendrick lamar,3,6432.8
IN92PH3J,drake,drake,4,1225.0
IN92PH3J,lil nas x,lil nas x,5,4048.2
IN92PH3J,khalid,khalid,6,6635.4
IN92PH3J,billie eilish,billie eilish,7,3016.4
IN92PH3J,sza,sza,8,1366.7
IN92PH3J,weeknd,the weeknd,9,1712.6
IN92PH3J,scott martin,scott martin,10,8338.9
IN92PH3J,benny blanco,benny blanco,11,15755.9
IRFHWRXF,conan gray,conan gray,1,1426.9
IRFHWRXF,taylor swift,taylor swift,2,3536.2
IRFHWRXF,olivia rodrigo,olivia rodrigo,3,2225.6
IRFHWRXF,sabrina carpenter,sabrina carpenter,4,3420.6
IRFHWRXF,gracie abrams,gracie abrams,5,2020.4
IRFHWRXF,esha tewari,esha tewari,6,2955.6
IRFHWRXF,radiohead,radiohead,7,1658.1
IRFHWRXF,arctic monkeuys,arctic monkeys,8,4220.3
IRFHWRXF,lana del rey,lana del rey,9,2362.1
IRFHWRXF,sombr,sombr,10,7320.3
IRFHWRXF,stig,stig,11,7398.0
IRFHWRXF,beatles,the beatles,12,4432.4
IRFHWRXF,louis armstrong,louis armstrong,13,3753.9
IRFHWRXF,laufey,laufey,14,4169.2
J8N7DCDH,John legend,john legend,1,4621.0
J8N7DCDH,sza,sza,2,1243.0
J8N7DCDH,PND,partynextdoor,3,1457.0
J8N7DCDH,Drake,drake,4,3937.0
J8N7DCDH,Tyla,tyla,5,1513.0
J8N7DCDH,Hozier,hozier,6,1716.0
J8N7DCDH,Don toliver,don toliver,7,2912.0
J8N7DCDH,Noah Kahan,noah kahan,8,4143.0
J8N7DCDH,Laufey,laufey,9,5864.0
J8N7DCDH,Weekend,the weeknd,10,2963.0
J8N7DCDH,Justin beiber,justin bieber,11,3762.0
J8N7DCDH,Selena gomez,selena gomez,12,2779.0
J8N7DCDH,crab b,crab b,13,12041.0
J8N7DCDH,nicki m,nicki minaj,14,2434.0
J8N7DCDH,beyoncé,beyoncé,15,2889.0
J8N7DCDH,usher,usher,16,2992.0
JDVDZARM,TaylorSwift,taylor swift,1,5902.8
JDVDZARM,SelenaGomez,selena gomez,2,3215.7
JDVDZARM,ELO,elvis costello (elo unclear; kept as provided),3,20281.0
JDVDZARM,Bach,bach,4,5254.8
JDVDZARM,Betoveen,beethoven,5,5380.1
JDVDZARM,Chopan,chopin,6,7685.2
JEW0DH9D,laufey,laufey,1,3130.9
JEW0DH9D,the weeknd,the weeknd,2,1799.3
JEW0DH9D,drake,drake,3,853.6
JEW0DH9D,niki minaj,nicki minaj,4,5979.8
JEW0DH9D,cupcakke,cupcakke,5,6687.3
JEW0DH9D,joe hisaishi,joe hisaishi,6,9060.2
JEW0DH9D,tricot,tricot,7,4390.0
JEW0DH9D,chinese football,chinese football,8,11440.2
JEW0DH9D,wolfgang,wolfgang amadeus mozart (assumed),9,8845.4
JEW0DH9D,tyler the creater, tyler the creator,10,5132.7
JIMIPV7S,john lennon,john lennon,1,3270.8
JIMIPV7S,paul mccartney,paul mccartney,2,3252.5
JIMIPV7S,george harrison,george harrison,3,6058.4
JIMIPV7S,ringo starr,ringo starr,4,2974.0
JIMIPV7S,kurt cobain,kurt cobain,6,3575.8
JIMIPV7S,louis armstron,louis armstrong,7,7116.0
JIMIPV7S,taylor swift,taylor swift,9,4629.3
JIMIPV7S,beyoncé,beyoncé,13,5935.0
JIMIPV7S,lady gaga,lady gaga,14,2498.7
K6LTYZJH,Tyler  the creator, tyler the creator,5,8345.0
K6LTYZJH,frank ocean,frank ocean,6,2946.0
K6LTYZJH,clairo,clairo,12,3455.0
K6LTYZJH,Ariana grande,ariana grande,15,2390.0
KMXD4OZC,beyoncé,beyoncé,1,1870.8
KMXD4OZC,nicki minaj,nicki minaj,2,1522.2
KMXD4OZC,doja cat,doja cat,3,5977.3
KMXD4OZC,kali uchis,kali uchis,7,4481.6
KMXD4OZC,stevie wonders,stevie wonder,9,4000.1
KMXD4OZC,bad bunny,bad bunny,11,3105.7
KMXD4OZC,bruno mras,bruno mars,12,2877.7
KMXD4OZC,cardi b,cardi b,13,1724.2
KMXD4OZC,beatles,the beatles,16,7610.4
KZ9S5MPC,Lady gaga,lady gaga,1,2093.0
KZ9S5MPC,Ariana grande,ariana grande,2,2481.0
KZ9S5MPC,ed sheeran,ed sheeran,3,1949.0
KZ9S5MPC,Sabrina carpenter,sabrina carpenter,4,4856.0
KZ9S5MPC,the beatles,the beatles,5,2247.0
KZ9S5MPC,Taylor swift,taylor swift,6,3377.0
KZ9S5MPC,drake,drake,7,1270.0
KZ9S5MPC,kendrick lamar,kendrick lamar,8,2505.0
KZ9S5MPC,sia,sia,9,5592.0
KZ9S5MPC,nicki minaj,nicki minaj,10,4052.0
KZ9S5MPC,maroon five,maroon 5,11,4315.0
KZ9S5MPC,P!nk,p!nk,12,5471.0
LJSMGNV0,Taylor Swift,taylor swift,4,2165.0
LJSMGNV0,Clairo,clairo,6,18210.0
LJSMGNV0,Phoebe Bridgers,phoebe bridgers,7,4917.0
LJSMGNV0,Paul McCartney,paul mccartney,8,10502.0
LJSMGNV0,Ringo Starr,ringo starr,9,3245.0
LJSMGNV0,John Lennon,john lennon,10,5376.0
LN8REBYY,michael jackson,michael jackson,1,4908.4
LN8REBYY,whitney houston,whitney houston,2,2322.2
LN8REBYY,sombr,sombr,4,2577.6
LN8REBYY,chappel roan,chappell roan,6,4165.8
LN8REBYY,kendrick lamar,kendrick lamar,7,6592.2
LN8REBYY,joanie mitchell,joni mitchell,16,4468.3
LUKGQM9Q,The Beatles,the beatles,1,3863.9
LUKGQM9Q,Prince,prince,2,1733.6
MCYP84X4,Olivia Dean,olivia dean,1,2165.0
MCYP84X4,Taylor Swift,taylor swift,2,2249.0
MCYP84X4,Noah Kahan,noah kahan,3,1991.0
MCYP84X4,Gracie Abrams,gracie abrams,4,3402.0
MCYP84X4,Del Water Gap,del water gap,5,4559.0
MCYP84X4,Conan Gray,conan gray,6,4058.0
MCYP84X4,Dominic Fike,dominic fike,7,4293.0
MCYP84X4,Sza,sza,8,1777.0
MCYP84X4,Drake,drake,9,1504.0
MCYP84X4,Kendrick Lamar,kendrick lamar,10,2565.0
MCYP84X4,Kanye West,kanye west,11,4624.0
MCYP84X4,Harry Styles,harry styles,12,9354.0
MCYP84X4,Zane Malik,zayn malik,14,5280.0
MCYP84X4,Tate Mcrae,tate mcrae,15,6386.0
N9V0QKO1,beethoven,beethoven,5,3997.0
NHCBLFL1,yoyo ma,yo-yo ma,1,4268.0
NHCBLFL1,taylor swift,taylor swift,2,3107.0
NHCBLFL1,ed sheeran,ed sheeran,5,9336.0
NHCBLFL1,adele,adele,6,2962.0
NHCBLFL1,ariana grande,ariana grande,7,3221.0
NHCBLFL1,sabrina carpenter,sabrina carpenter,8,4111.0
NHCBLFL1,olivia rodrigo,olivia rodrigo,9,3122.0
NRXHKYAS,lady gaga,lady gaga,1,5145.1
NRXHKYAS,harry styles,harry styles,2,5802.7
NRXHKYAS,johnny cash,johnny cash,3,10801.5
NRXHKYAS,billy joel,billy joel,4,5352.4
NRXHKYAS,mozart,mozart,6,8230.8
NXGNLGFN,Taylor swift,taylor swift,1,2990.0
NXGNLGFN,katy perry,katy perry,3,2008.0
NXGNLGFN,noah kahan,noah kahan,4,2343.0
NXGNLGFN,Olivia rodrigo,olivia rodrigo,5,1797.0
NXGNLGFN,bob dylan,bob dylan,6,5391.0
NXGNLGFN,p!nk,p!nk,7,6906.0
NXGNLGFN,George harrison,george harrison,8,8836.0
NXGNLGFN,John lennon,john lennon,9,2892.0
NXGNLGFN,billy joel,billy joel,10,10304.0
NXGNLGFN,elton john,elton john,11,1413.0
NXGNLGFN,Arianna grande,ariana grande,12,4013.0
NZ8ZTZHG,lady Gaga,lady gaga,1,3585.0
NZ8ZTZHG,Bruno Mars,bruno mars,2,4333.0
NZ8ZTZHG,Olivia Rodrigo,olivia rodrigo,3,10696.0
NZ8ZTZHG,Harry styles,harry styles,4,10448.0
NZ8ZTZHG,bad Bunny,bad bunny,5,4753.0
NZ8ZTZHG,Drake,drake,6,11337.0
NZ8ZTZHG,Sabrina carpeter,sabrina carpenter,7,8065.0
NZ8ZTZHG,rihanna,rihanna,8,4028.0
O4NB1X6B,morgan wallen,morgan wallen,1,2341.3
O4NB1X6B,taylor swift,taylor swift,2,1853.2
O4NB1X6B,olivia dean,olivia dean,3,1686.8
O4NB1X6B,luke combs,luke combs,5,1233.3
O4NB1X6B,megan moroney,megan moroney,6,2018.6
O4NB1X6B,olivia rodrigo,olivia rodrigo,7,4686.9
O4NB1X6B,drake,drake,8,3987.1
O4NB1X6B,kayne west,kanye west,9,1990.9
O4NB1X6B,young thug,young thug,10,4685.4
O4NB1X6B,cardi b,cardi b,11,1249.1
O4NB1X6B,bad bunny,bad bunny,12,1484.1
O4NB1X6B,nikki minaj,nicki minaj,13,2064.6
O4NB1X6B,bad bunny,bad bunny,15,1325.2
O4NB1X6B,rhianna,rihanna,16,801.1
O4NB1X6B,beyoncé,beyoncé,17,1044.5
O4NB1X6B,shakira,shakira,18,1486.0
OEQ7A3BW,Asake,drake,8,3337.0
OEQ7A3BW,Tyla,tyla,9,2295.0
OEQ7A3BW,Travis Scott,travis scott,11,4259.0
OEQ7A3BW,HER,cher,13,2344.0
OUSZQD8K,taylor swift,taylor swift,1,4637.2
OUSZQD8K,olivia rodrigo,olivia rodrigo,2,11646.0
OUSZQD8K,the weeknd,the weeknd,3,10937.1
OUSZQD8K,ed sheeran,ed sheeran,6,8733.4
OX30M9NX,Billy Joel,billy joel,4,8294.0
PBNU471N,Micheal Jackson,michael jackson,1,6084.9
PBNU471N,Jay Z,jay-z,2,4388.3
PBNU471N,Beyonce,beyoncé,3,13566.4
PBNU471N,Kendrick Lamar,kendrick lamar,4,15152.8
PBNU471N,Lil Baby,lil baby,5,2450.6
PBNU471N,Da Baby,dababy,6,2393.7
PBNU471N,Central Cee,central cee,7,3731.2
PBNU471N,Drake,drake,8,1301.6
PLC36LSR,Stevie Wonder,stevie wonder,1,11855.1
PLC36LSR,Louis Armstrong,louis armstrong,2,13317.9
PLC36LSR,Yo-Yo Ma,yo-yo ma,3,12340.7
PLC36LSR,Beethoven,beethoven,4,14460.9
PLW1S0CA,Hozier,hozier,1,1690.0
PLW1S0CA,Taylor Swift,taylor swift,2,1646.0
PLW1S0CA,Katy Perry,katy perry,3,1847.0
PLW1S0CA,Lady Gaga,lady gaga,4,2070.0
PLW1S0CA,Sabrina Carpenter,sabrina carpenter,5,2889.0
PLW1S0CA,Chappell Roan,chappell roan,6,1986.0
PLW1S0CA,Bad Bunny,bad bunny,8,4177.0
PLW1S0CA,Shawn Mendes,shawn mendes,13,4990.0
Q3MFUDV9,Bruno Mars,bruno mars,1,3067.5
Q3MFUDV9,Tate Mcrae,tate mcrae,2,3429.6
Q3MFUDV9,Doja Cat,doja cat,8,5099.9
Q3MFUDV9,Beyonce,beyoncé,9,2916.9
QGT05169,ed sheeran,ed sheeran,12,7038.0
QGT05169,adele,adele,13,2253.0
QGT05169,taylor swift,taylor swift,14,6967.0
RLHDN7YZ,kanye west,kanye west,1,3750.8
RLHDN7YZ,kendrick lamar,kendrick lamar,2,4836.8
RLHDN7YZ,lana del rey,lana del rey,3,3307.4
RLHDN7YZ,chapel roan,chapel roan,4,9867.4
RLHDN7YZ,amy winehouse,amy winehouse,6,13885.1
RS0Z27EB,Hozier,hozier,1,1592.6
RS0Z27EB,Kanye West,kanye west,3,4098.3
RS0Z27EB,Drake,drake,4,3351.8
RS0Z27EB,Billie Eilish,billie eilish,5,3280.0
RS0Z27EB,Yo yo ma,yo-yo ma,8,2712.0
RS0Z27EB,Bad Bunny,bad bunny,9,5349.8
RS0Z27EB,Sabrina Carpenter,sabrina carpenter,10,3199.8
RS0Z27EB,Taylor Swift,taylor swift,11,4255.2
RS0Z27EB,Katy Perry,katy perry,12,2967.7
RS0Z27EB,Beyonce,beyoncé,13,2989.0
S30LA614,Lana Del Rey,lana del rey,1,3563.0
S30LA614,Frank Ocean,frank ocean,2,2874.0
S30LA614,Miles Davis,miles davis,4,2908.0
S30LA614,Phoebe Bridgers,phoebe bridgers,5,4442.0
S30LA614,The Weeknd,the weeknd,6,2730.0
S30LA614,Bad Bunny,bad bunny,7,2257.0
S30LA614,Lady Gaga,lady gaga,8,3068.0
S30LA614,Fleetwood Mac,fleetwood mac,10,4685.0
S30LA614,Jimi Hendrix,jimi hendrix,11,4673.0
S30LA614,Prince,prince,12,1985.0
S30LA614,Kendrick Lamar,kendrick lamar,16,3499.0
S30LA614,Bruno Mars,bruno mars,17,2477.0
S87Q76NA,taylor swift,taylor swift,1,2769.5
S87Q76NA,elvis,elvis,2,1266.8
S87Q76NA,Olivia rodrigo,olivia rodrigo,4,3300.7
S87Q76NA,Bad bunny,bad bunny,6,9764.0
S87Q76NA,The weekend,the weeknd,7,2011.9
S87Q76NA,Sabrina Carpenter,sabrina carpenter,8,6580.1
S87Q76NA,Eminem,eminem,9,4957.8
S87Q76NA,Lil Baby,lil baby,13,1816.3
S87Q76NA,johnny cash,johnny cash,15,5649.8
SENRROOG,yo-yo ma,yo-yo ma,1,4136.9
SENRROOG,bach,bach,2,967.2
SENRROOG,beethoven,beethoven,3,1359.3
SENRROOG,mozart,mozart,5,15654.8
T6E9EPOZ,Halsey,halsey,1,2504.8
T6E9EPOZ,Adele,adele,2,7692.1
T6E9EPOZ,Beyonce,beyoncé,3,3058.1
T6E9EPOZ,The Weeknd,the weeknd,4,22890.1
T6E9EPOZ,Bad Bunny,bad bunny,6,4789.4
TPWBA9PZ,taylor swift,taylor swift,1,2737.3
TPWBA9PZ,ed sheeran,ed sheeran,2,3240.0
TPWBA9PZ,selina gomez,selena gomez,4,8609.8
TPWBA9PZ,black pink,blackpink,5,2492.8
U2N1A8VX,Olivia Dean,olivia dean,1,4243.5
U2N1A8VX,Harry Styles,harry styles,2,2563.0
U4TQC9J3,Elliot Smith,elliott smith,1,2896.1
U4TQC9J3,Dominic Fike,dominic fike,2,1738.9
U4TQC9J3,Adrienne Lenker,adrianne lenker,3,4612.1
U4TQC9J3,Lizzy McAlpine,lizzy mcalpine,5,2834.2
U4TQC9J3,Noah Kahan,noah kahan,7,3701.7
U4TQC9J3,Miley Cyrus,miley cyrus,10,7046.1
U4TQC9J3,Katy Perry,katy perry,11,2621.5
U4TQC9J3,Taylor Swift,taylor swift,12,5026.8
U4TQC9J3,Kendrick Lamar,kendrick lamar,13,7713.8
U4TQC9J3,Drake,drake,14,2603.0
U4TQC9J3,Bad Bunny,bad bunny,15,3286.8
U7RW6MVC,harry styles,harry styles,1,3411.6
U7RW6MVC,paul mccartney,paul mccartney,2,6931.0
U7RW6MVC,john lennon,john lennon,3,2710.8
U7RW6MVC,ringo starr,ringo starr,4,2640.1
U7RW6MVC,george harrison,george harrison,5,2920.3
U7RW6MVC,taylor swift,taylor swift,6,4105.2
U7RW6MVC,bob dylan,bob dylan,7,2999.4
U7RW6MVC,joni mitchell,joni mitchell,8,2888.1
U7RW6MVC,charli xcx,charli xcx,10,5073.9
UIBPJL1Q,taylro swift,taylor swift,1,3795.0
UIBPJL1Q,bad bunny,bad bunny,2,4864.0
UIBPJL1Q,drake,drake,3,3828.0
UIBPJL1Q,bob dylan,bob dylan,5,5346.0
UIBPJL1Q,billy joel,billy joel,7,3394.0
UIBPJL1Q,elton john,elton john,8,2454.0
UIBPJL1Q,noah kahan,noah kahan,12,4233.0
UIBPJL1Q,green day,green day,13,11616.0
UVAI5SO9,Taylor swift,taylor swift,5,3485.0
UVAI5SO9,aurora,aurora,6,836.0
UVAI5SO9,lorde,lorde,10,3316.0
UVAI5SO9,lana del rey,lana del rey,11,1569.0
UVAI5SO9,the weeknd,the weeknd,13,2966.0
VJJ2VCIY,Rihanna,rihanna,1,5161.0
VJJ2VCIY,beyonces,beyoncé,2,2451.8
VJJ2VCIY,Katy perry,katy perry,4,9831.7
VJJ2VCIY,taylor swift,taylor swift,5,6218.2
VJJ2VCIY,the weeknd,the weeknd,6,4249.8
VJJ2VCIY,Lady gaga,lady gaga,7,5183.0
VNHTSXTP,motzart,mozart,1,4644.5
VNHTSXTP,beethoven,beethoven,2,2683.1
VNHTSXTP,tchaikovske,tchaikovsky,3,4598.0
VNHTSXTP,taylor swift,taylor swift,4,7647.6
VNHTSXTP,jay-z,jay-z,6,6524.9
VNHTSXTP,bad bunny,bad bunny,7,10758.4
VNHTSXTP,stevie wonder,stevie wonder,9,8824.6
VNSY2V6A,Katy Perry,katy perry,1,3393.8
VNSY2V6A,Eminem,eminem,3,1937.6
VNSY2V6A,Ozzy Ozborne,ozzy osbourne,5,8720.1
VNSY2V6A,Frank Sinatra,frank sinatra,6,9693.6
VNSY2V6A,Johann Sebastian Bach,johann sebastian bach,9,7492.9
VNSY2V6A,Bethoven,beethoven,10,2743.6
W6Z3Y3K6,Tyler the Creator, tyler the creator,1,4926.3
W6Z3Y3K6,Frank Ocean,frank ocean,2,2321.7
W6Z3Y3K6,Mitski,mitski,4,9731.2
W6Z3Y3K6,Charli XCX,charli xcx,8,7332.6
WU4Q5VLP,Billie eilish,billie eilish,1,3338.0
WU4Q5VLP,bad bunny,bad bunny,3,6581.0
WU4Q5VLP,frank sinatra,frank sinatra,4,3400.0
WU4Q5VLP,lady gaga,lady gaga,7,4659.0
WU4Q5VLP,Taylor swift,taylor swift,9,7752.0
XAA8CS8F,taylor swift,taylor swift,1,3036.3
XAA8CS8F,sabrina carpender,sabrina carpenter,2,6434.1
XAA8CS8F,gracie abrams,gracie abrams,3,4152.0
XAA8CS8F,the beetles,the beatles,4,2288.6
XAA8CS8F,morgan wallen,morgan wallen,6,2108.6
XAA8CS8F,megan moroney,megan moroney,8,3480.7
XAA8CS8F,zach bryan,zach bryan,10,10301.7
XAA8CS8F,noah kahn,noah kahan,11,3864.2
XI93MR3J,Taylor swift,taylor swift,1,3651.0
XI93MR3J,Gracie Abrams,gracie abrams,2,7274.0
XI93MR3J,billie ellish,billie eilish,3,5074.0
XI93MR3J,Kanye west,kanye west,4,2986.0
XI93MR3J,radiohead,radiohead,5,8263.0
XI93MR3J,kanye,kanye,6,2570.0
XI93MR3J,Sabrina carpenter,sabrina carpenter,7,4950.0
XI93MR3J,noah kahan,noah kahan,9,6600.0
XI93MR3J,drake,drake,10,9873.0
XILQXDX5,shakira,shakira,3,4387.0
XILQXDX5,beyoncé,beyoncé,4,3050.0
XILQXDX5,clairo,clairo,5,12986.0
XJF7RLTQ,yoyo ma,yo-yo ma,1,5184.2
XJF7RLTQ,maria carry,mariah carey,3,14677.5
XJF7RLTQ,michael jackson,michael jackson,4,11711.5
XJF7RLTQ,aretha franklin,aretha franklin,5,9177.7
XV9JV4CP,Bad Bunny,bad bunny,1,3242.0
XV9JV4CP,Bruno Mars,bruno mars,2,5181.0
XV9JV4CP,Cardi B,cardi b,3,2102.0
XV9JV4CP,Drake,drake,4,1433.0
XV9JV4CP,Kanye,kanye,5,1924.0
XV9JV4CP,Lady Gaga,lady gaga,6,5386.0
XV9JV4CP,Olivia Rodrigo,olivia rodrigo,7,5084.0
XV9JV4CP,Sabrina Carpenter,sabrina carpenter,8,3631.0
XV9JV4CP,Motzart,mozart,10,5733.0
XV9JV4CP,Tchaikovsky,tchaikovsky,11,12949.0
Y0GQPG0K,john lennon,john lennon,1,1561.0
Y0GQPG0K,george harrison,george harrison,3,2159.0
Y0GQPG0K,ringo starr,ringo starr,4,1189.0
Y0GQPG0K,paul mccartney,paul mccartney,5,2009.0
Y0GQPG0K,olivia dean,olivia dean,6,2261.0
Y0GQPG0K,billie eilish,billie eilish,8,5682.0
YDKEN7JY,the strokes,the strokes,1,4000.0
YDKEN7JY,jeff buckley,jeff buckley,2,2701.0
YDKEN7JY,oasis,oasis,5,1783.0
YDKEN7JY,ado,ado,6,2074.0
YDKEN7JY,dominic fike,dominic fike,7,3601.0
YDKEN7JY,del water gap,del water gap,8,2334.0
YDKEN7JY,noah kahan,noah kahan,9,2550.0
YDKEN7JY,role model,role model,10,1346.0
YDKEN7JY,laufey,laufey,11,1091.0
YDKEN7JY,the weeknd,the weeknd,14,5404.0
YDKEN7JY,prince,prince,18,7442.0
YDKEN7JY,michael jackson,michael jackson,19,2114.0
YMQ1DC06,queen,queen,1,4731.0
YMQ1DC06,madonna,madonna,2,4362.0
YMQ1DC06,beethoven,beethoven,3,2954.0
YMQ1DC06,mozart,mozart,4,2547.0
YMQ1DC06,beatles,the beatles,5,5208.0
YMQ1DC06,billie eilish,billie eilish,8,6517.0
YMQ1DC06,David bowie,david bowie,9,5692.0
YMQ1DC06,taylor,taylor swift,10,5326.0
YP5UHRSA,taylor swift,taylor swift,2,2240.7
YP5UHRSA,gracie abrams,gracie abrams,3,2194.4
YP5UHRSA,noah kahan,noah kahan,4,4461.2
YP5UHRSA,phoebe bridgers,phoebe bridgers,5,2398.2
YP5UHRSA,lucy dacus,lucy dacus,6,1522.6
YP5UHRSA,drake,drake,8,2875.4
YP5UHRSA,lil wayne,lil wayne,9,2675.8
YP5UHRSA,khalid,khalid,10,1594.8
YP5UHRSA,frank ocean,frank ocean,11,3738.6
YP5UHRSA,bad bunny,bad bunny,13,3579.2
YP5UHRSA,yoyo ma,yo-yo ma,16,2133.5
YP5UHRSA,beethoven,beethoven,17,4317.0
YP5UHRSA,mozart,mozart,18,1333.3
YP5UHRSA,schubert,schubert,19,2582.9
YQ5FHGIU,Sabrina Carpenter,sabrina carpenter,1,3762.7
YQ5FHGIU,Chappel Roan,chapel roan,2,3115.1
YQ5FHGIU,The Beatles,the beatles,3,4073.2
YQ5FHGIU,Beach Boys,beach boys,4,3283.2
YQ5FHGIU,Beachhouse,beach house,5,2740.2
YQ5FHGIU,Prince,prince,6,4761.5
YQ5FHGIU,Elvis,elvis,7,2060.1
YQ5FHGIU,BTS,bts,8,3048.0
YQ5FHGIU,Twice,twice,9,1438.8
YQ5FHGIU,Red Velvet,red velvet,10,2666.6
YQ5FHGIU,Yoyo Yama,yo-yo ma,11,7869.5
