,psychology,political science,history,math,chemistry,biology,physics,anthropology,french,spanish,computer science,english,art history,neuroscience,religion,economics,environmental studies,fashion design,literature,journalism,religious studies,gender studies,environmental science,geology,communications,sociology,asian studies,biochemistry,romance languages,film,government,engineering,art,music,philosophy,film production,dance,theater,astronomy,architecture,visual studies,italian,german,arabic,data science,agriculture,accounting,finance,business,criminal justice,geography,mathematics,premed,gender and sexuality studies,education,russian,earth science,visual arts,oceanography,cinema studies,hispanic,francophone,industrial design,graphic design,electrical engineering,mechanical engineering,music technology,chinese,screen writing,government and legal studies,hispanic studies,francophone studies,international relations,gender and women's studies,africana studies,japanese,classics,creative writing,human rights,latin american studies,cooking,sports management,gsws,linguistics,musical studies,medieval studies,latinx studies,legal studies,public health,language,nursing,eos,dcs,econ,gov,biochem,chem,bio,comp sci,urban studies,arctic studies,performing arts,earth and ocean studies,earth and oceanographic studies,marketing,media studies,bioinformatics,evolutionary and ecological biology,archaeology,biophysics,civil engineering,electrical and computer engineering,bioengineering,statistics,law,european history,kinesiology,theater and dance,hotel management,communication,latin,greek,pre-law,forestry,ecology,zoology,italian studies,theatre,meena,reees,digital computational studies,theology,american studies,east asian studies,middle east & north african,hater,government and law,fine arts,pre-med,neurochemistry,film studies,geophysics,bio engineering,international affairs,data and computer science,middle eastern / north african,laclas,human and organizational development,early childhood ed,secondary ed,elementary ed,special ed,women's studies,archeology
283,0.009858057,-0.07372484,0.02625367,-0.016212197,-0.017632077,0.06998226,-0.0011509908,-0.06684517,-0.041026667,-0.019408658,-0.05289163,-0.04603435,-0.053652532,-0.0042284066,-0.061003074,0.006543766,0.046125688,-0.024393529,-0.03819825,-0.05219381,-0.008349798,-0.032403257,0.00785723,0.03358297,0.0100556305,-0.029457407,0.013179201,-0.0040241727,-0.06460065,0.0014722148,-0.060443487,-0.009677823,-0.02408533,0.015021989,-0.06668607,-0.05218811,-0.011580031,-0.05249951,-0.04374893,0.012502845,0.012113948,-0.0071815094,-0.021121494,-0.061193142,0.014409833,-0.054066684,0.012493049,-0.052449755,-0.0076616216,-0.046548687,0.04365203,-0.0126252165,-0.033431396,0.035283864,0.05148009,0.021396743,0.02300572,-0.0690908,-0.032660227,-0.060213964,0.07081917,-0.002485503,-0.018878678,0.05024249,-0.0055563743,-0.009578375,0.0030058664,-0.043285057,0.036131546,-0.065910295,0.057858158,0.0043024253,-0.06527711,0.0039929757,-0.034940414,0.006578369,-0.017236415,-0.021318203,-0.014335707,-0.00903881,-0.02044472,-0.035535973,0.01843347,-0.051139995,0.009260037,-0.048625678,-0.017140979,-0.027048457,-0.07164104,-0.03370104,-0.06563552,0.040892385,-0.010052102,-0.033634644,-0.07109001,0.008224708,-0.037216574,0.07719222,-0.051945146,0.0016714336,-0.000935666,-0.076620206,-0.02110739,-0.007385136,-0.02816427,-0.031248823,-0.011566586,0.014064117,-0.058654994,0.034788575,-0.040035546,-0.06615674,-0.05581737,0.05293885,-0.043260887,-0.035937592,-0.033211846,-0.0784175,-0.06269109,0.016476914,-0.0052802996,-0.05053391,-0.06868578,-0.00710455,0.04497133,0.026876528,-0.028686704,-0.0566367,0.07353331,-0.023947725,0.025470372,0.004996467,-0.010371247,-0.026463628,0.010529727,-0.0044889576,-0.059530385,-0.082927056,-0.033431396,-0.0057849237,-0.02962551,0.036876403,0.05928968,-0.054969676,-0.04514738,0.012947371,0.03794769,-0.055603456,0.010400561,0.024213027,0.008527243,0.074361056,0.0029371362,-0.058673613
284,0.037889667,0.06554242,-0.002752596,0.025759684,-0.0060727024,-0.040152717,-0.007769235,0.00094258285,-0.0021400463,0.02162362,-0.05608229,-0.055857174,-0.023395767,-0.034340624,0.050912306,-0.0339332,-0.017608259,-0.011170366,-0.040813997,-0.04717027,0.016968563,0.014855224,-0.011530815,-0.005051082,0.030869763,0.02249116,0.049231213,-0.011796653,0.0047380836,-0.036492277,0.0682171,0.002336577,-0.008791124,-0.0038426945,0.029736247,-0.031005377,-0.035986952,0.017885499,0.05480408,-0.06871897,-0.008106471,-0.018709093,-0.0053838706,0.052824173,0.05344941,0.033966083,0.009566319,-0.045308765,0.032846365,0.012617704,0.026346944,0.0077223605,-0.053612396,0.013673435,-0.026045565,0.017731728,0.005501362,-0.03808112,0.017550843,-0.0262564,0.010024334,-0.067003496,0.07581156,0.0014301141,-0.03229059,-0.0090477215,-0.06301922,0.06682703,-0.029769404,0.05643415,-0.003615549,-0.062708385,0.0021278888,-0.01764094,-0.011489422,0.072885774,-0.069591515,-0.013137147,0.05090633,0.02325787,0.030556409,0.036538623,-0.036119908,0.018613108,-0.032240797,-0.011875921,-0.009728517,0.043871395,0.067006394,0.033100754,0.02492109,-0.0015808645,0.053629152,-0.016867455,0.031485666,-0.015319269,-0.018203495,-0.03626158,0.0032306795,-0.011497439,-0.031456012,-0.0334296,0.02338627,0.00011137642,0.06650956,-0.03557477,-0.0346189,-0.047223035,-0.015245137,-0.025163189,0.041370876,-0.018847998,-0.028133364,0.035832267,0.06712796,-0.0035560885,-0.027483637,0.005888457,0.039536327,0.04098693,0.014198969,-0.016403066,0.049438275,-0.017141694,-0.03829309,-0.02350198,0.0089039905,-0.00026138194,0.014815412,-0.02365335,-0.04029104,-0.051001623,-0.014284138,0.0749159,-0.03233441,0.036326125,0.07001643,-0.042228345,-0.053612396,0.0065508545,-0.054303527,0.00047438225,-0.031771462,-0.029337969,0.019278876,-0.005022584,-0.010697632,-0.05490368,-0.022333968,0.014380198,0.016779222,-0.030560527,0.022865895,-0.017673243
285,0.037460547,0.014708814,0.047819708,0.06464602,0.06719455,0.025385674,0.028247487,0.004786386,0.01215665,0.019760601,-0.027994437,0.072406575,0.008963506,0.01888637,0.08136773,0.03616712,-0.0061226916,-0.04127081,-0.089393854,-0.057121463,0.064000666,0.06203983,-0.006887336,-0.043856543,0.058763564,0.05245218,-0.048033826,0.033625398,0.0031002967,-0.08757523,0.063271925,0.052436765,0.030376244,-0.08999131,0.049323473,-0.08544025,-0.07240836,-0.09350159,-0.014273768,0.0036566956,-0.022086758,0.001706435,0.03861805,-0.026186606,0.036893107,-0.002054454,0.021530844,0.05613345,0.032991685,-0.023592193,-0.01863449,0.07558739,-0.010306798,0.053895928,0.06429891,0.002689506,0.0123238275,-0.06058553,-0.011400281,-0.0893863,0.051338386,0.0364729,0.006767157,-0.0454389,0.027865725,0.00585374,-0.08663252,-0.009853347,-0.07263694,0.015796222,0.012554649,0.03408697,-0.036235034,0.044424023,-0.0038946492,-0.087780245,-0.069591686,-0.059770785,0.055143643,0.017381357,0.032355357,-0.08467984,0.06377305,0.040764302,-0.08766685,-0.05656314,-0.024854504,-0.04877435,0.05050321,0.078695305,0.034846965,-0.040195264,-0.017807825,-0.030215364,0.038895935,0.034186758,0.022703864,-0.0049060015,-0.036745127,-0.0038494407,-0.039462294,-0.09021006,0.035645768,0.030473728,-0.022364907,-0.06648746,-0.040187184,0.034728322,-0.033007357,0.04394958,-0.01934585,0.031425904,0.021321634,0.013255969,0.042302754,-0.028631903,-0.042172417,-0.09182004,-0.0040514995,0.07721786,-0.002010309,-0.00015370117,0.053046934,-0.019637518,0.008025501,-0.008223506,-0.007694545,-0.089477636,-0.076841064,0.06357051,0.018945832,0.06799229,0.016819812,-0.053027805,-0.040696587,0.057833828,0.037776697,-0.03707437,-0.010306798,0.07164162,-0.08774809,-0.012071847,-0.015739417,-0.0007437357,0.046926495,-0.04227156,0.056830555,0.03316628,-0.03305126,0.025282124,-0.020608285,0.0007187811,0.026387364,0.02369414
286,0.07813001,0.012004261,-0.0040974645,0.034570765,-0.04101312,-0.04545747,0.016042529,0.037023306,0.0452619,0.012226585,0.011435527,0.061966773,0.035101224,0.016820842,0.06819622,0.04787603,0.045554228,-0.006686475,-0.04361764,-0.00541274,0.0422145,0.047868147,0.027923392,0.067036904,0.033208676,0.06930891,0.057257563,-0.037955213,0.04480452,-0.018760031,0.06798508,0.03434677,0.05503373,-0.009478497,0.06780921,0.012684934,0.05755516,0.034441292,0.064037465,0.045724772,0.05111079,0.08229815,-0.02078927,-0.041358497,-0.024778586,-0.0491212,0.04924919,0.041939873,0.031697087,0.06051068,0.0060043507,0.0008888382,-0.06743467,0.048760448,-0.019824814,0.024705123,0.05867728,0.07125076,0.040841557,0.02713459,0.042572357,0.028049156,0.003226772,0.03097584,0.062304027,0.03835762,-0.042204484,0.021559859,-0.03921563,0.07891672,0.03612444,0.050595295,0.012470084,0.046853334,0.044996366,0.0013663914,0.061824195,0.030600257,0.021742648,0.0422879,0.037382614,0.044275954,-0.019518629,0.053207297,0.07027206,0.06490307,0.047955234,0.043156613,-0.018034618,0.055572476,0.036183268,0.013587245,0.07842527,0.06304639,0.052202642,-0.024829598,-0.002293133,-0.05331144,0.04748662,0.07636462,0.057551235,0.0697378,0.081784524,0.077890836,0.015688157,0.04560764,-0.026869075,-0.01123302,-0.01474443,-0.028078647,0.07607013,0.07509685,-0.043122087,0.03315437,0.06268338,0.01428979,0.020799587,0.078249864,0.06859251,0.05425627,-0.020605553,0.06773063,0.013385427,0.07367029,0.06373567,0.071774475,0.079312034,0.03655141,0.0806516,0.020222818,0.05284121,-0.029185174,0.06496961,0.06948899,-0.010278765,-0.011461841,0.07667802,0.077057965,-0.06743467,0.07138722,0.006427198,0.05685078,-0.011147408,0.02701369,0.044820696,0.007441175,0.06326751,0.046543628,0.055277545,6.3520165e-05,0.048306763,0.07773954,0.026192024,0.0025944782
287,0.06376224,-0.031519134,0.03398141,0.09042039,0.014301178,0.055101976,0.042647798,0.06924855,0.054693263,0.05682363,-0.039886937,0.020160325,-0.039550953,0.034737512,0.027411897,0.039281145,0.05170006,-0.053367697,-0.022373546,-0.0039042183,0.019246334,0.04772298,0.06092116,-0.0067588105,-0.0055593196,-0.013374019,-0.0089989165,-0.004941964,-0.061091714,-0.01607817,0.0361603,0.048912328,-0.047931436,-0.025079293,0.017692348,0.04063046,0.0039638765,0.014099497,-0.013220434,0.002599685,0.032688174,0.009126403,0.052392688,0.023367403,0.062002875,0.0148976445,0.07368956,0.061310392,0.0036289264,0.045565877,-0.051141668,0.08360316,0.01687641,0.057706773,0.016074924,0.0527819,0.0077812374,-0.06470417,0.02514789,0.031647265,0.049726035,0.0495739,-0.021474797,-0.07504083,0.026556447,0.051072344,-0.042038817,0.048884783,0.013226139,-0.009730704,0.039642066,0.028657988,-0.035339285,0.077805616,0.046951357,0.03427444,0.016654002,-0.021875491,0.062678516,0.044768907,-0.02405515,-0.04068859,-0.0059599355,0.057086628,0.050297,0.017283421,0.057627782,0.016802985,-0.0028231766,0.05139764,0.02068894,-0.009155625,-0.062273085,0.012352829,0.055403665,-0.02311246,0.045531433,0.035133798,0.0030484176,-0.009376222,0.07175898,-0.049108505,-0.032955714,-0.030237313,0.04101678,0.009800683,0.0493364,0.07639624,0.03050371,-0.011496953,-0.014885385,-0.050134648,0.031002158,0.030647546,0.058672212,0.045278825,-0.034286365,0.008171121,-0.013219329,0.005952014,0.061381724,0.061867703,-0.030869944,0.0059505487,0.07232613,0.09141392,0.0006677939,0.003577646,-0.021265674,0.005948496,0.0424765,-0.0007362899,0.050325543,-0.032310113,-0.021554582,0.03265993,0.0019864135,-0.058187827,0.01687641,0.0543987,0.009766546,0.014925858,0.03314379,-0.014522522,-0.041396853,-0.00917899,0.050026402,0.019825002,-0.0020064127,-0.010116477,-0.009800076,0.029994322,0.07284659,0.038951073
288,-0.013213125,-0.0011536307,0.023230474,-0.012762995,0.012528074,-0.041713025,-0.022768706,-0.03149125,-0.015582033,-0.060897734,0.07069406,-0.024005039,0.026721412,-0.05794366,-0.0404565,-0.007438024,0.010163887,0.0664133,-0.01554035,-0.02992437,-0.040082723,-0.06771526,0.05435365,-0.060263075,-0.0012610956,0.02922257,-0.08539149,-0.050232142,-0.007601325,-0.008460125,-0.033679277,0.06521968,-0.060881615,0.0109554855,-0.010754034,0.049038935,-0.07304121,-0.045153413,-0.0030287148,-0.05396891,0.028900575,-0.07085858,0.05853897,-0.079910025,0.044118755,-0.070919186,-0.015088889,0.050885346,-0.012779708,0.024823945,-0.02998344,-0.0014684935,0.06474703,0.00062766817,-0.062504,-0.049382374,-0.038509406,0.0076688067,-0.08280598,0.031639095,-0.050209578,0.02010634,0.08376409,0.05651315,0.043101013,0.068765104,0.01854837,-0.08982126,0.02109196,-0.03039988,-0.052022677,0.03044897,0.007471314,-0.049765933,-0.04448339,-0.091513,-0.025115307,0.01738388,-0.07326757,0.00312459,-0.058512226,-0.008100232,-0.092521414,-0.017597549,-0.061525486,-0.05967063,-0.08155387,-0.04347007,-0.0019876603,0.026467348,0.008687316,-0.070545994,0.03611178,-0.013314399,-0.023926757,-0.048638303,0.0011702537,-0.03153325,0.05071137,0.0272983,-0.07371734,-0.043135934,-0.046724383,-0.03359734,0.06868246,-0.054968957,0.03171672,-0.008578501,-0.053983025,-0.05211079,0.061474737,0.073995754,-0.01641518,-0.011271805,-0.04829829,-0.007744211,-0.08807155,-0.04353203,-0.015558396,-0.00388224,-0.034547083,-0.075338714,-0.068356186,-0.025155772,0.03049622,-0.022585422,-0.03659864,-0.039390415,-0.041357636,-0.09482343,0.016043287,-0.06331667,0.019654414,-0.090206064,-0.057126477,-0.053487446,-0.045058224,-0.053024672,0.06474703,-0.089837275,0.0051633995,-0.049821742,0.047117025,-0.028289989,0.055676468,-0.06467776,-0.03704624,0.034370482,-0.08252657,-0.0055746636,-0.08081056,-0.049340025,-0.051334273,-0.06542712
289,-0.016769629,-0.07303031,-0.023773812,0.032412503,0.032658257,0.004032591,-0.013159858,-0.05086436,0.01540392,-0.010349721,-0.03414858,0.046841223,-0.007848761,-0.023995824,-0.045418162,-0.014688465,-0.0692984,-0.057979815,0.0045916275,-0.026382288,-0.030526089,-0.028319048,-0.074713446,-0.044391423,-0.015779858,-0.056591116,-0.026928913,-0.03826089,0.03260501,-0.055529226,-0.07035023,-0.03567697,-0.0031850825,-0.0048367404,-0.046407014,-0.027974602,-0.036888115,-0.03726776,-0.023780145,-0.057127114,-0.02579757,0.0048733694,0.011365301,-0.021845933,-0.02925866,-0.024204819,0.03591523,-0.0038008592,-0.047719292,-0.05440854,-0.05735053,0.026954854,0.020447843,-0.024813477,-0.014016725,0.026231807,0.0008192668,-0.01133114,-0.04014306,-0.045717895,-0.042430434,-0.0006085104,0.024062617,0.0150887845,-0.047311183,-0.006139106,-0.06687752,0.008402985,-0.046162687,-0.049766608,-0.036952592,0.025918098,-0.07112675,0.015595132,-0.033154353,0.026192212,0.024118774,-0.017742768,-0.06787901,-0.04305265,-0.07159979,-0.06443235,-0.01735229,-0.042618886,-0.018400844,-0.061248854,-0.015253265,-0.0593799,-0.042390324,-0.00046859588,-0.026838856,-0.010702226,-0.015049668,-0.03659643,-0.06275978,-0.008029518,0.010134431,0.0067770975,-0.012901303,-0.048563782,-0.015986353,-0.011100449,0.018075038,-0.015523899,-0.016645811,-0.04562479,-0.04858262,-0.011066649,-0.061597254,-0.0005989092,-0.008833579,-0.044636548,-0.08900746,-0.058871888,-0.029673172,-0.06265888,-0.062323987,-0.06037301,-0.030209927,0.012695266,-0.01681418,0.06106658,-0.022436256,-0.03329425,-0.041543957,-0.035600033,-0.01455696,0.0020785471,0.02485257,-0.027003042,-0.044089563,0.022629311,0.011495603,-0.017361604,-0.061092757,0.044165906,-0.06267313,-0.0059852744,0.020447843,0.0068101473,-0.04961526,-0.05072543,-0.023693122,-0.07079123,-0.038656175,-0.058383908,-0.01752269,-0.0042432174,-0.026773375,0.020499105,0.0018315954,-0.0023688867,-0.03553292,-0.06726725
290,-0.07453373,0.0013110944,-0.06387176,-0.03382555,-0.05496664,0.06961676,-0.023150815,-0.047373038,-0.048791643,-0.007066045,-0.04149224,-0.013649897,-0.0712606,0.061869793,-0.02181901,-0.023181984,-0.00028110368,0.0075199497,0.08472716,0.0353848,-0.016128112,0.006069347,-0.020883597,-0.021267781,0.0084725125,0.016453452,-0.057623025,-0.013161015,-0.03764102,0.024836155,0.014901094,-0.0052924003,-0.060963463,-0.03639496,-0.05175215,0.06069612,-0.06170316,0.00177516,-0.066733204,-0.032699075,-0.05294795,0.020000355,0.002654675,-0.017376738,-0.010369713,0.05694598,-0.00019231986,0.035344977,-0.0440046,0.06190828,-0.020096062,-0.021896016,-0.030353174,-0.023324894,0.030166376,-0.0044859396,-0.023527473,-0.08208646,-0.025111971,-0.010939472,0.005429167,-0.0673914,0.028997943,0.035244178,0.08446183,-0.05096767,-0.038744006,0.055180542,0.017279837,-0.0045036166,0.009221721,-0.050479364,-0.029387232,0.031841666,0.008984892,-0.08060616,0.028228592,-0.052508034,0.05004796,0.048985973,-0.039759293,0.049318895,-0.025820108,0.029607866,-0.040263105,-0.015356894,-0.0056054215,0.01996403,0.03261338,-0.015295439,0.067273036,-0.02473635,0.001768626,0.0011323395,0.049148455,-0.048060924,-0.0077725686,0.0041476255,-0.0109193865,0.01853613,-0.08038817,-0.08230252,-0.01672186,-0.021100545,-0.02010754,0.0010594495,0.044282414,0.05345307,-0.01791235,-0.0059471894,0.071499124,0.07741668,0.048570536,-0.027652185,0.051088616,-0.05681458,-0.0255566,-0.053462513,-0.006747704,-0.013596491,0.06616674,0.006806927,-0.008424962,0.019661035,-0.0044979183,-0.03832176,0.014430318,-0.020430207,-0.053152423,-0.057882454,0.032957833,0.059993457,0.027544662,-0.014448227,0.07375932,0.005348813,0.012994135,-0.07166877,-0.030353174,-0.027016133,0.010843634,-0.028170303,0.019091941,-0.0016281138,-0.035776842,0.06283025,0.014843013,0.05827823,-0.057532348,0.011828265,-0.01540284,-0.024177143,0.008888138,-0.015294118
291,-0.00085354573,-0.032175858,-0.041813914,-0.027593665,0.03758053,-0.040003855,-0.01599958,-0.044126723,-0.063796975,-0.057881813,-0.060639925,-0.06427587,-0.045916375,-0.044755626,-0.05940776,-0.006814355,-0.03758986,0.017111396,-0.053640153,0.004111582,-0.049589507,-0.028939025,-0.0538671,-0.05921919,-0.055898834,-0.02692502,-0.052107148,0.03229612,-0.010081469,-0.06000592,-0.066990994,-0.050777793,-0.04807042,-0.0067170504,0.03152139,-0.062052168,-0.041902475,-0.054506812,-0.032542698,-0.041745707,-0.04058714,-0.04666812,-0.0655621,-0.06628212,-0.06548335,-0.06793188,-0.035201352,-0.05397144,-0.025981368,0.044049498,-0.05842568,-0.042368274,-0.014295487,-0.022994868,-0.046816435,-0.06496997,-0.068805724,-0.056352455,-0.037218045,-0.008309129,-0.060957167,-0.049701754,0.02041338,0.001696706,-0.06000116,-0.008235221,-0.048762504,-0.048387393,-0.0032802192,-0.000253643,-0.03994274,-0.0370235,-0.027556496,-0.017936256,-0.043167446,-0.06614349,0.07255214,0.02520444,0.013173261,-0.029517516,-0.027239323,-0.014461453,-0.08311093,-0.03997884,-0.004025114,-0.050143298,-0.050572924,-0.0240822,-0.0021819605,-0.044399194,-0.03405762,-0.03077525,-0.03254599,0.0063271667,-0.037420858,-0.037252504,0.005832022,-0.0687334,-0.06838588,-0.035585582,-0.036356475,-0.018529851,-0.04355021,-0.020816268,-0.0352937,-0.0065291747,-0.05181934,0.011853804,-0.061123572,-0.031818323,-0.0083537465,-0.06709946,-0.037412144,-0.0338515,-0.051198285,-0.01726678,-0.07095261,-0.06317861,0.021075003,0.010091303,-0.072193,-0.042101882,-0.057185445,-0.045450613,-0.0210809,-0.06313808,-0.038748078,-0.033695806,-0.010916754,-0.054063562,-0.023224229,-0.03666667,-0.020442033,-0.028723137,-0.07087391,0.0891161,-0.015326845,-0.0045044567,-0.014295487,-0.028234147,-0.024138002,-0.018197091,-0.047611848,-0.0209604,-0.07468353,-0.07150832,-0.028805813,0.02575622,-0.010198755,-0.045872733,0.0025292546,-0.047841277,-0.027194733,-0.053673964
292,0.077946424,0.08070739,-0.044697598,0.004378089,0.06397638,0.07697907,0.06833845,0.07746959,0.07153698,0.08412688,0.087907426,0.005586554,0.06827501,0.077930644,0.0717895,0.05823405,0.051516876,0.07233786,-0.025487384,0.048268314,0.07061002,0.048315894,0.07887987,0.07516312,0.0797841,0.07896966,0.082269244,0.08021953,-0.02255357,-0.059218124,0.064268194,0.07593749,0.017034361,0.0035950495,0.05813856,-0.030888423,0.07361206,0.04629459,0.07888202,0.068408,0.029389685,0.08686502,0.080682516,0.08035432,0.07384549,0.07699372,0.07777494,0.08200935,0.045066014,0.07618368,0.037986014,0.05900349,0.08458546,0.0563249,0.06034563,0.08475149,0.080141574,0.007969954,0.0855441,0.050797928,0.075546585,0.07103688,0.025416955,0.051671036,0.07519449,0.074677005,0.0374753,0.087567106,0.016166171,-0.0030857837,0.07376168,0.06020478,0.08268036,0.039371096,0.061212704,0.09094452,-0.050293785,-0.001786791,0.0682016,0.07053881,0.08098089,0.056892924,-0.008691536,0.07924119,0.037293106,0.05196575,0.020256188,0.05795649,0.06570372,0.023030292,0.08129582,0.07135687,0.021592867,0.0671883,0.056519486,0.0846666,0.072273776,0.03129128,0.08710076,-0.0059273317,0.069339454,0.052915763,0.051836982,0.036785886,0.021083537,-0.014301356,0.09084066,0.0785894,0.07876901,0.06917269,0.07858268,0.0821482,0.085556656,0.008021736,0.037253216,0.045493793,0.09645648,0.052666083,0.06774235,0.019891225,0.07797297,0.0800592,0.015372101,0.08281088,0.08012463,0.09149617,0.072864875,0.042227264,0.05550868,0.01785199,0.07820946,0.06475077,0.04321416,0.08800478,0.07354993,-0.05630771,0.053851314,0.07623825,0.08458546,-0.062067896,-0.03112345,0.06788736,0.07045273,0.06433858,0.085497715,0.07789388,-0.02671967,0.075113244,0.057462424,-0.006088881,0.060112964,0.071744725,0.055261478,0.07832516
293,-0.06705661,-0.022943975,-0.020763952,-0.03445034,-0.059318952,-0.05204737,-0.07172455,0.069609694,-0.043204173,-0.014881092,-0.030881597,-0.035808694,0.037006285,-0.044109162,0.0039855335,-0.063746065,-0.013689652,-0.033449218,-0.08053709,-0.027104143,-0.0010709206,-0.008084518,-0.018782703,0.052251432,-0.0799627,-0.034919877,0.041596428,-0.026690712,0.0621505,-0.03958926,-0.0041709165,-0.023408176,0.0024396451,-0.060998816,-0.011501063,0.035550814,0.07864975,-0.060546275,0.026652576,-0.02140311,-0.020873958,0.0045910156,0.028066004,0.024340311,-0.046592776,-0.06157947,-0.006607906,-0.07835472,-0.016221862,0.0370835,0.029467558,-0.04483029,-0.029583888,0.070155226,-0.0043889657,0.0010325008,0.04593859,-0.03020533,0.041091092,-0.045670167,0.022335196,-0.057010293,0.049954813,-0.004598556,-0.014423415,-0.010933836,-0.058786247,-0.01244924,-0.013572621,0.025571803,0.048500046,-0.029118871,-0.07029909,0.06441996,0.017334834,-0.008034127,-0.030165877,-0.02390389,-0.07272096,0.031628937,-0.05285199,-0.04805646,-0.09096222,-0.03906493,0.008671516,0.030947044,0.021066107,-0.009090039,-0.08555341,-0.059883114,-0.035269313,-0.07610972,0.018014628,-0.042236306,-0.022463657,-0.07084053,-0.057496045,-0.06460235,-0.003101156,0.06488648,0.036773033,0.01072571,0.07753165,0.034720957,-0.0658201,0.04070347,-0.035230935,-0.02594428,0.07861884,-0.041041672,0.03411766,0.04159239,-0.054016482,0.060445674,-0.07291229,0.027662598,-0.011578428,0.033338528,-0.056877475,-0.083826005,-0.026220094,0.034779288,-0.04468122,0.051454104,0.008115753,0.0009449356,0.0344588,-0.02359014,0.06358512,0.035583913,0.018730866,-0.015559059,0.044651344,0.03068477,0.062828,-0.025733076,-0.030856749,0.0068783117,-0.029583888,-0.052135643,0.00088620983,0.03171654,-0.049358446,-0.01622034,-0.056233007,0.03985977,-0.024459997,0.049928375,0.015660336,0.03711309,0.037608154,-0.03902707,0.028407834,0.07580553
294,0.012061627,0.04782713,0.01806167,0.03776308,0.057486437,0.06767394,0.037966028,0.050631497,0.021222161,0.027608203,0.026568972,-0.01398363,-0.015203666,0.0018721086,-0.0041657514,0.06076733,-0.03395478,0.045602303,-0.003798117,0.037810825,-0.026034681,-0.008300876,0.0067660576,-0.028520282,0.030202156,0.034085046,0.035477754,0.029050495,-0.00012081559,0.0703126,-0.04781215,0.04765637,-0.017385947,0.011983211,0.033993505,0.021985374,0.08530186,0.00036993533,0.051313315,0.021796636,-0.018912647,0.018495988,0.03111139,0.013570104,0.013670279,0.03870349,0.049113333,0.025642535,0.04865859,0.07597299,-0.033470724,0.027059015,0.05784075,-0.03790654,0.028370557,0.02522654,0.021709438,0.013546677,0.0136057725,0.006786252,-0.029637761,0.034621425,-0.008427337,-0.023042183,0.021117892,0.036568344,0.00062958366,0.021024778,0.008312814,-0.016817393,-0.023272267,-0.015008515,0.0375426,-0.026565297,0.038346138,0.043819766,0.05863604,0.020503892,0.013637096,0.016584009,0.07543749,0.06865647,0.0815045,-0.025459068,0.013226681,0.027098859,0.050893605,0.013994795,0.017665194,0.0017497339,0.05585827,0.04621106,-0.010289951,0.046574395,-0.0070049623,0.033722207,0.060443647,0.080551885,-0.008544184,-0.034217097,0.029171387,0.051659,0.009800298,0.012476154,0.034973837,0.0013000086,0.051344104,0.0057327044,0.027523305,0.035139956,0.02386076,0.0021848194,0.052031294,0.018320084,0.06159671,-0.0037744478,0.045955084,0.03910764,0.054571517,0.038819768,0.032411173,0.017512362,0.090751946,0.04394171,0.040829115,0.043511324,0.015331093,0.03256698,0.011517065,0.0061983177,-0.017692402,-0.031152718,0.027301485,-0.02888776,-0.006958404,0.06469187,-0.014687864,0.066952586,0.05784075,0.07343406,0.066104226,0.007210477,0.072379604,0.0110252155,-0.022179745,-0.024255075,0.0034711312,-0.051840093,-0.038560253,-0.04078347,-0.032239757,-0.01593686,0.03021851,0.0007587322
295,0.017745081,0.022328978,0.00031218884,0.0632608,0.05820116,0.051365554,0.043699343,0.028500892,0.05038714,0.056877162,0.047235444,0.041247163,0.00080535654,0.019999411,0.03680394,0.00848235,0.002365753,-0.02251469,-0.045494627,0.02476348,0.04326146,0.055121247,0.015528837,0.019741016,0.01965839,-0.0010414404,0.027524391,-0.00949013,0.046654385,0.03154348,0.0042285924,-0.017724896,0.036383282,0.06116882,0.0021313508,-0.037223805,0.024815608,-0.04964226,0.05930428,0.063742,0.014968673,0.045151383,0.059698425,0.04202523,0.05575674,0.046346515,0.016837113,0.020777037,0.051233523,-0.022855174,0.052618764,0.062194332,0.023899782,0.042483475,0.08131552,0.026449382,0.03218629,-0.025645986,0.03358436,0.034976684,0.016843388,0.049648173,-0.026883911,0.05339402,-0.019657671,-0.0229135,-0.003262124,0.02453276,-0.040333696,0.056456666,0.02545847,0.04470162,0.053052556,0.050131593,0.06331441,0.032227233,-0.026402364,-0.02947024,0.012668433,0.018530307,0.071572326,0.043002024,0.04300787,0.0059779007,0.048993215,0.016930824,0.04335214,0.036243767,0.020871952,0.047277644,0.06698472,0.016801707,0.009132873,-0.02740145,0.01263567,-0.019658374,0.045450978,0.0039804713,0.015991459,-0.026983289,0.02800926,0.013606076,0.04800106,0.07406927,0.034253355,-0.019584522,-0.009370894,0.043450657,-0.0016302557,0.04619747,-0.011370141,0.015508738,-0.06340437,0.055605717,0.06412654,0.002429943,0.033246133,0.03365154,0.029434869,0.015938781,0.023758152,0.041596286,0.050692864,0.06307086,-0.0056034173,0.03684111,0.05342203,-0.035404716,0.014907231,-0.02021316,0.0034485792,0.0036626752,0.03608503,0.009877015,0.0135586215,0.07180074,0.080224104,0.033855416,0.023899782,0.008285045,0.029034885,0.0023541409,-0.052247245,0.050656117,0.071829915,-0.01418462,0.013975242,0.04960546,0.006039316,0.02803678,0.019260375,-0.034738988,0.058237366,0.010215252
